StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,USE_CMS,USE_TMS,USE_STMS,USE_CS,USE_GAIT,USE_FPC,USE_BL,IMP_CMS,IMP_CMSS,IMP_TMS,IMP_STMS,IMP_CS,IMP_GAIT,IMP_SGAIT,IMP_FPC,IMP_CFCPS,IMP_DCR,IMP_BL,IMP_AWAC,IMP_PWAC,IMP_ELCS,IMP_ITSPP,IMP_CTS,IMP_SII,IMP_RCTN,IMP_OCS,IMP_OMOS,DS_CMS,DS_CMSS,DS_TMS,DS_STMS,DS_CS,DS_GAIT,DS_SGAIT,DS_FPC,DS_CFCPS,DS_DCR,DS_BL,DS_AWAC,DS_PWAC,DS_ELCS,DS_ITSPP,DS_CTS,DS_SII,DS_RCTN,DS_OCS,DS_OMOS,WREM,EITS,INF_ATS,INF_AATD,INF_ATRW,INF_GAIT,SKL_TMS,SKL_GAIT,LRN_TMS,LRN_GAIT,LRN_OOO,LRN_WTS,LRN_PGL,LRN_SDD,LRN_SDOT,LRN_TE,FTIME,OCC,AGE,COMMENT
3/12/2024 8:06,3/12/2024 8:10,0,100,237,1,3/12/2024 8:10,email,EN,1,2,2,1,1,2,1,1,1,4,4,1,1,1,4,3,3,1,4,4,4,3,1,1,2,2,1,-99,-99,4,4,-99,-99,-99,3,4,3,-99,4,2,2,4,-99,-99,-99,3,-99,1,-99,3,1,2,1,3,1,1,1,1,1,1,2,1,2,-99,-99,-99,-99
3/12/2024 8:05,3/12/2024 8:11,0,100,346,1,3/12/2024 8:11,email,EN,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,3,3,4,4,1,3,3,3,1,-99,-99,4,4,-99,-99,-99,4,4,-99,-99,4,4,4,4,-99,4,4,4,-99,1,-99,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,37.5,-99
3/12/2024 8:09,3/12/2024 8:12,0,100,190,1,3/12/2024 8:12,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,4,4,2,1,1,3,1,-99,-99,-99,-99,-99,-99,-99,4,4,4,-99,4,4,4,4,4,-99,-99,4,-99,3,-99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,52.5,-99
3/12/2024 8:11,3/12/2024 8:17,0,100,356,1,3/12/2024 8:17,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,This survey doesn’t pertain to me,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,42.5,-99
3/12/2024 8:11,3/12/2024 8:18,0,100,424,1,3/12/2024 8:18,email,EN,1,2,2,2,3,2,1,1,1,3,3,3,3,1,3,3,3,2,4,4,3,4,2,2,2,2,1,-99,-99,4,4,4,4,-99,3,4,-99,4,3,3,4,4,4,-99,4,4,-99,2,-99,2,1,2,2,4,3,1,2,1,1,1,1,1,1,1,1,32.5,-99
3/12/2024 8:13,3/12/2024 8:20,0,100,416,1,3/12/2024 8:20,email,EN,1,2,3,5,1,2,1,1,1,4,4,4,1,1,4,2,4,2,4,4,4,4,3,2,2,4,2,-99,-99,3,3,3,-99,-99,4,-99,3,4,3,3,3,3,3,-99,-99,3,-99,2,streamline software and app choices so people aren't using random software e.g. just use Teams,2,2,2,1,3,1,2,2,3,4,3,1,2,4,1,3,52.5,-99
3/12/2024 8:14,3/12/2024 8:21,0,100,409,1,3/12/2024 8:21,email,EN,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,4,1,4,4,4,4,3,1,4,4,3,-99,-99,-99,-99,-99,-99,-99,4,4,4,-99,3,3,3,4,4,-99,3,3,3,1,-99,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,67.5,-99
3/12/2024 8:18,3/12/2024 8:22,0,100,257,1,3/12/2024 8:22,email,EN,1,2,2,3,2,2,1,1,1,3,3,2,2,1,3,2,3,2,-99,-99,4,3,2,2,2,3,1,-99,-99,3,3,3,3,-99,4,4,-99,-99,3,3,4,4,4,-99,-99,4,-99,2,"Internet drops in Emma Willard frequently when switching between a laptop dock and wireless, which can disrupt meetings/work",3,3,2,2,4,3,1,1,2,1,1,3,3,2,1,1,32.5,-99
3/12/2024 8:16,3/12/2024 8:22,0,100,384,1,3/12/2024 8:22,email,EN,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,4,4,2,2,1,2,3,1,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,3,3,3,4,4,-99,-99,4,-99,1,-99,3,1,2,1,3,1,1,1,3,3,3,2,2,1,1,2,52.5,-99
3/12/2024 8:19,3/12/2024 8:23,0,100,290,1,3/12/2024 8:23,email,EN,1,5,5,2,1,3,2,1,1,4,4,3,2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,-99,-99,2,2,3,4,4,3,3,3,4,1,1,1,3,3,3,3,2,4,2,Improve the wireless access on campus. We have far too many times when our team cannot access wifi in own our building. This is also true off campus.,2,2,2,1,4,3,4,3,3,3,3,4,4,1,1,4,52.5,No
3/12/2024 8:27,3/12/2024 8:31,0,100,246,1,3/12/2024 8:31,email,EN,2,2,2,5,2,2,1,2,2,3,3,4,2,2,4,4,4,1,4,4,4,4,4,4,4,4,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,1,1,1,1,2,1,3,3,4,4,4,1,2,1,1,3,57.5,-99
3/12/2024 8:27,3/12/2024 8:32,0,100,266,1,3/12/2024 8:32,email,EN,1,4,1,1,1,2,1,1,1,4,3,1,1,1,4,3,3,2,4,3,3,4,2,2,3,3,-99,-99,-99,4,4,-99,-99,-99,4,4,4,-99,4,4,3,4,4,-99,-99,4,-99,4,-99,2,1,2,1,3,1,1,2,2,3,2,3,3,1,1,3,52.5,-99
3/12/2024 8:27,3/12/2024 8:33,0,100,354,1,3/12/2024 8:33,email,EN,1,4,3,1,1,2,1,1,1,3,3,2,1,1,4,3,2,3,4,4,4,3,3,4,4,3,-99,-99,-99,4,4,-99,-99,-99,4,4,-99,-99,4,3,4,4,3,3,-99,4,-99,2,I'm not sure,2,1,2,1,2,1,2,1,2,3,2,4,4,1,2,1,47.5,none
3/12/2024 8:31,3/12/2024 8:36,0,100,317,1,3/12/2024 8:36,email,EN,1,3,1,5,1,3,1,-99,-99,4,3,4,1,1,4,4,-99,2,4,4,4,4,3,3,4,4,2,-99,-99,4,3,4,-99,-99,4,4,4,4,4,4,4,4,-99,4,4,4,4,4,-99,3,1,2,3,4,3,2,2,3,4,4,4,4,4,2,3,32.5,-99
3/12/2024 8:34,3/12/2024 8:39,0,100,267,1,3/12/2024 8:39,email,EN,1,1,1,1,1,2,1,1,-99,1,1,1,1,1,3,3,3,1,3,3,3,4,4,1,3,3,3,-99,-99,-99,-99,-99,-99,-99,4,4,4,-99,4,4,4,4,4,-99,-99,4,4,2,-99,3,3,3,1,1,1,1,1,3,1,1,3,3,1,2,2,57.5,-99
3/12/2024 8:29,3/12/2024 8:40,0,100,635,1,3/12/2024 8:40,email,EN,1,4,4,5,5,2,1,1,1,4,4,4,4,3,4,4,4,1,4,4,4,4,4,3,4,4,4,-99,-99,3,3,4,3,3,4,4,1,-99,4,4,3,4,4,4,4,4,4,2,"Reoccurring neg experience, both directly and in directly within my department,i s the deployment of new laptops.Regardless of how precisely I follow the deployment resources the process is overly time consuming (days), difficult and frustrating.  ",3,2,2,2,3,3,3,3,2,3,2,3,3,1,1,3,32.5,-99
3/12/2024 8:37,3/12/2024 8:40,0,100,225,1,3/12/2024 8:40,email,EN,5,5,1,4,1,2,1,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,3,-99,-99,-99,-99,4,4,4,-99,4,4,4,4,-99,4,4,4,4,1,-99,2,2,2,2,5,1,4,1,3,3,3,3,3,2,1,3,42.5,-99
3/12/2024 8:35,3/12/2024 8:41,0,100,324,1,3/12/2024 8:41,email,EN,1,1,1,1,1,3,1,2,2,2,2,2,2,2,4,4,4,2,4,4,3,4,4,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,3,4,4,4,3,3,3,4,4,-99,2,1,2,1,1,1,1,2,2,4,3,4,3,3,1,4,57.5,-99
3/12/2024 8:35,3/12/2024 8:41,0,100,361,1,3/12/2024 8:41,email,EN,1,1,1,5,1,2,1,1,1,1,1,4,2,2,3,3,3,1,3,4,4,3,2,3,3,4,2,-99,-99,-99,-99,4,3,3,4,4,4,-99,3,3,3,3,4,3,4,4,3,4,-99,2,2,2,1,3,2,2,3,2,3,3,3,3,2,1,1,42.5,-99
3/12/2024 8:36,3/12/2024 8:42,0,100,354,1,3/12/2024 8:42,email,EN,1,1,2,1,1,2,1,-99,-99,2,3,-99,-99,-99,4,4,4,4,4,4,4,4,3,-99,4,4,3,-99,-99,3,4,-99,-99,-99,4,4,4,4,4,3,3,4,-99,3,4,4,4,2,"As a person with some disabilities, I find the security measures (being able to transcribe lengthy numbers) challenging and at time frustrating.  I also don't like needing to use my personal cell phone to access work services.  ",2,2,2,2,2,1,2,1,3,3,1,3,3,1,1,1,57.5,-99
3/12/2024 8:36,3/12/2024 8:48,0,100,756,1,3/12/2024 8:48,email,EN,2,2,1,5,1,2,2,2,2,3,3,4,1,1,4,2,3,2,3,3,4,4,4,3,4,4,3,4,4,4,4,3,-99,-99,4,4,4,4,4,3,2,4,4,4,4,4,4,2,"Though I am sure their are many competing factors, I work in so many different web-based platforms. limiting them would make things much more manageable and efficient if it were possible. Even to commit as an institution to buy into only Windows. ",3,3,2,1,3,1,2,2,4,4,3,2,2,1,1,3,37.5,I have received amazing support from IT. The open zoom channel model is so efficient and helpful. I hope you never get rid of it. I have deeply appreciated help with complex issues like file recovery off of a damaged laptop to simple user errors that were met with compassion and patience. I am entirely thankful for the work you do and your approaches to working with folks on campus. I hope to continue to work with your team within the complex interfaces I do my body of work on to build proficient skills that allow me to do everything I need to better and faster. 
3/12/2024 8:48,3/12/2024 8:54,0,100,389,1,3/12/2024 8:54,email,EN,4,1,4,3,1,2,2,3,3,4,4,2,1,1,3,3,4,2,3,3,4,3,4,1,1,4,1,2,-99,3,3,3,-99,-99,2,3,4,4,4,4,2,3,3,-99,-99,3,-99,1,-99,2,1,2,1,3,1,2,2,1,2,1,3,3,2,1,1,67.5,-99
3/12/2024 8:53,3/12/2024 8:58,0,100,287,1,3/12/2024 8:58,email,EN,1,2,1,1,1,2,1,-99,-99,-99,-99,-99,-99,-99,3,3,4,2,4,4,4,4,3,3,3,4,3,-99,-99,-99,-99,-99,-99,-99,4,4,3,-99,2,2,4,4,3,-99,4,2,4,1,Better WiFi and Internet access,1,1,1,1,4,2,1,1,2,2,1,2,2,1,1,4,47.5,-99
3/12/2024 8:47,3/12/2024 9:00,0,100,725,1,3/12/2024 9:00,email,EN,1,4,1,5,1,2,1,-99,-99,3,3,3,-99,-99,3,-99,-99,2,4,4,4,4,2,3,3,3,3,-99,-99,3,-99,4,-99,-99,3,3,-99,-99,3,3,3,-99,-99,-99,-99,4,4,2,Quickly addressing helpdesk inquiries,2,1,1,1,3,1,2,2,1,2,2,3,2,3,1,1,23,-99
3/12/2024 8:30,3/12/2024 9:03,0,100,2008,1,3/12/2024 9:03,email,EN,2,1,1,5,1,2,1,3,3,3,3,3,3,4,4,4,4,2,4,4,4,4,3,3,3,3,3,4,-99,-99,-99,4,-99,-99,4,4,4,-99,3,3,4,4,4,4,4,4,4,2,-99,2,1,2,1,1,1,1,4,2,4,2,3,4,1,1,4,52.5,-99
3/12/2024 8:59,3/12/2024 9:07,0,100,503,1,3/12/2024 9:07,email,EN,1,3,1,5,1,2,1,1,1,4,2,4,1,1,3,3,4,1,4,4,4,3,4,3,4,4,4,-99,-99,4,4,4,-99,-99,4,4,4,-99,4,4,4,4,4,-99,4,4,4,2,-99,3,1,1,1,4,1,2,3,2,3,3,2,2,2,1,1,37.5,-99
3/12/2024 9:03,3/12/2024 9:08,0,100,344,1,3/12/2024 9:08,email,EN,1,1,2,1,1,2,1,-99,3,-99,4,-99,-99,-99,4,4,4,4,4,4,4,4,4,-99,4,4,4,-99,-99,4,4,-99,-99,-99,4,4,4,4,4,4,4,4,3,-99,4,4,4,2,-99,2,1,1,1,2,1,3,1,4,3,1,2,1,1,1,1,57.5,-99
3/12/2024 9:01,3/12/2024 9:08,0,100,433,1,3/12/2024 9:08,email,EN,1,1,1,3,2,2,1,1,1,4,4,4,3,2,4,4,4,3,4,4,4,4,3,3,4,4,4,-99,-99,-99,-99,3,3,-99,4,4,-99,-99,4,3,4,4,4,4,4,4,4,3,-99,2,2,2,2,1,2,2,4,1,4,4,4,4,2,1,1,32.5,-99
3/12/2024 8:59,3/12/2024 9:09,0,100,560,1,3/12/2024 9:09,email,EN,2,3,2,5,1,2,1,4,4,4,4,4,-99,-99,4,4,4,3,4,4,4,4,3,3,4,4,3,4,-99,4,4,4,-99,-99,4,3,-99,-99,4,4,4,4,-99,3,2,4,-99,2,Support through classes to teach/refresh update vaious skills/knowledge of employees.,3,3,3,1,3,2,4,3,3,3,3,2,2,1,1,1,52.5,-99
3/12/2024 8:55,3/12/2024 9:11,0,100,958,1,3/12/2024 9:11,email,EN,1,2,1,5,1,2,1,-99,-99,3,2,4,2,4,4,3,3,2,4,4,3,4,2,2,3,3,3,-99,-99,4,4,4,-99,-99,3,-99,4,-99,4,4,4,4,-99,-99,-99,4,4,3,-99,2,2,2,2,3,1,1,3,1,3,1,3,3,2,1,1,32.5,-99
3/12/2024 9:10,3/12/2024 9:15,0,100,276,1,3/12/2024 9:15,email,EN,3,2,1,2,1,3,1,3,-99,4,4,2,2,2,4,4,4,1,4,4,4,3,2,2,3,3,3,4,4,4,4,-99,-99,-99,4,4,3,-99,3,3,3,3,3,-99,3,3,3,3,Easy access to guides showing how to update departmental/program websites.,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,42.5,-99
3/12/2024 9:05,3/12/2024 9:17,0,100,719,1,3/12/2024 9:17,email,EN,1,3,2,3,1,3,1,-99,-99,4,4,3,-99,-99,4,4,4,3,4,4,4,4,3,4,3,4,4,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,4,4,1,-99,4,4,4,4,ensure that ITS employees are paid competitive salaries and that the departments are fully staffed.,2,1,1,1,2,1,3,3,2,3,2,2,2,2,1,1,62.5,-99
3/12/2024 9:12,3/12/2024 9:19,0,100,392,1,3/12/2024 9:19,email,EN,1,-99,1,1,1,2,1,-99,-99,-99,-99,-99,-99,-99,2,3,3,2,4,4,4,3,4,3,3,3,-99,-99,-99,-99,-99,-99,-99,-99,4,3,4,-99,2,2,1,4,1,1,1,2,-99,1,telephone training and actually have people answer their phones,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,2,62.5,-99
3/12/2024 9:13,3/12/2024 9:19,0,100,364,1,3/12/2024 9:19,email,EN,2,1,1,1,1,2,1,2,2,-99,-99,-99,-99,-99,4,-99,4,2,4,4,4,4,2,3,3,4,2,-99,-99,-99,-99,-99,-99,-99,4,-99,4,4,4,4,4,4,-99,-99,3,3,-99,3,-99,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,62.5,-99
3/12/2024 9:16,3/12/2024 9:24,0,100,504,1,3/12/2024 9:24,email,EN,1,1,1,1,1,2,1,-99,-99,-99,-99,-99,2,2,4,2,-99,-99,4,4,4,4,4,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,1,1,3,4,1,-99,3,4,-99,1,"Wifi on campus is pretty crappy. There are times because im dependant on wifi that zoom doesnt work properly, dropped calls, not receiving VM til the next day. Our cash registers too, drop continiously, causing things to disconnect from bluetooth.",1,1,1,1,3,2,1,3,1,2,1,2,2,2,1,2,37.5,Wifi coverage needs to be better
3/12/2024 9:22,3/12/2024 9:25,0,100,187,1,3/12/2024 9:25,email,EN,1,4,1,1,1,2,1,1,1,3,3,2,2,2,4,3,4,2,4,4,4,3,3,3,4,3,3,-99,-99,4,4,-99,-99,-99,4,4,4,-99,4,4,4,-99,-99,-99,4,4,-99,3,-99,2,1,1,1,3,3,2,2,1,2,1,3,3,1,1,4,57.5,-99
3/12/2024 9:18,3/12/2024 9:26,0,100,502,1,3/12/2024 9:26,email,EN,1,2,1,1,1,3,1,1,1,3,2,1,1,1,4,3,4,2,4,4,4,4,4,2,3,4,4,-99,-99,4,4,-99,-99,-99,4,4,4,4,4,4,4,4,2,-99,2,3,3,2,IT is always very responsive with questions and problems. I work in an office and don't really like the change to Zoom phones-,3,2,3,1,2,1,2,1,2,2,2,2,2,1,1,1,57.5,Thank you
3/12/2024 9:24,3/12/2024 9:31,0,100,391,1,3/12/2024 9:31,email,EN,1,4,1,-99,1,3,1,1,1,4,3,-99,1,1,4,-99,3,3,4,4,4,3,3,-99,4,4,-99,-99,-99,4,-99,-99,-99,-99,3,-99,-99,-99,1,1,2,-99,2,-99,-99,-99,-99,2,Continue to improve the wireless internet connections around campus.,2,2,1,1,2,1,2,2,2,2,-99,1,1,2,1,-99,42.5,-99
3/12/2024 9:19,3/12/2024 9:31,0,100,711,1,3/12/2024 9:31,email,EN,1,2,1,5,1,2,2,1,1,3,2,4,2,2,3,2,4,4,4,4,4,3,3,3,3,3,3,-99,-99,4,-99,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,2,Staff educational opportunities for using AI. ,4,4,2,1,4,1,1,4,4,4,4,2,2,2,1,1,37.5,-99
3/12/2024 9:24,3/12/2024 9:34,0,100,586,1,3/12/2024 9:34,email,EN,-99,-99,-99,-99,-99,1,-99,1,1,1,1,1,1,1,4,1,1,1,3,3,3,1,3,1,1,3,1,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,4,4,4,3,3,3,-99,3,-99,1,-99,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,62.5,No
3/12/2024 8:58,3/12/2024 9:35,0,100,2228,1,3/12/2024 9:35,email,EN,3,2,1,5,1,2,2,2,1,4,3,-99,1,1,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,-99,-99,3,3,4,4,4,4,4,4,4,-99,4,4,4,2,"I sometimes hold bigger events that, after COVID, people expect to be able to Zoom into. I have been confused about whether support for this lies in IT or Media services and how to get that support.",3,2,2,1,3,1,2,2,1,3,1,3,3,1,1,1,52.5,-99
3/12/2024 9:30,3/12/2024 9:36,0,100,373,1,3/12/2024 9:36,email,EN,3,5,1,5,1,2,2,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,4,4,4,-99,-99,2,4,1,4,4,3,4,4,4,-99,-99,3,4,4,-99,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,62.5,-99
3/7/2024 11:59,3/12/2024 9:37,0,100,419854,1,3/12/2024 9:37,email,EN,-99,1,1,1,1,2,1,-99,2,2,2,1,1,1,4,1,4,1,4,4,4,3,2,1,3,4,2,-99,-99,-99,-99,-99,-99,-99,4,-99,4,4,4,4,4,3,1,-99,4,4,-99,1,more training,2,1,2,1,1,1,1,1,4,4,2,1,1,1,2,1,-99,-99
3/12/2024 9:32,3/12/2024 9:38,0,100,336,1,3/12/2024 9:38,email,EN,2,4,2,5,1,2,1,3,3,4,4,4,2,2,4,3,4,2,4,4,4,4,3,3,3,4,3,-99,-99,4,4,4,-99,-99,4,4,4,-99,4,4,4,4,4,4,4,4,4,2,Less choice and more consistent use of fewer tools and platforms. Too much overhead in learning curve for new systems when the old one was working just fine.,2,1,3,1,4,2,3,3,3,3,3,3,3,2,1,1,67.5,-99
3/12/2024 9:21,3/12/2024 9:45,0,100,1425,1,3/12/2024 9:45,email,EN,1,1,1,1,1,1,1,-99,-99,3,3,3,3,3,4,3,3,2,4,4,4,4,4,3,4,4,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,-99,4,4,-99,1,-99,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,62.5,I didn't know what a lot of the questions meant. Technology is not a high skill level for me. I did the best I could while not understanding many of the terms of technology you were asking about.
3/12/2024 9:38,3/12/2024 9:46,0,100,497,1,3/12/2024 9:46,email,EN,1,1,1,1,1,3,2,1,1,1,1,1,3,3,4,4,4,4,4,4,4,3,3,3,3,4,4,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,4,-99,4,4,4,2,"As time allows, having someone come to me to resolve computer issues would be helpful.",3,1,3,1,1,1,3,4,4,4,4,1,4,2,1,4,52.5,Thank you for always being there for us... and talking us off the ledge!
3/12/2024 8:43,3/12/2024 9:47,0,100,3875,1,3/12/2024 9:47,email,EN,1,3,1,1,1,4,2,1,1,2,2,2,1,1,4,3,3,3,4,4,4,3,3,3,4,4,4,-99,-99,4,4,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,1,"Perhaps a little more training with student workers. I got a new laptop and didn't get the help setting up the new laptop that I was hoping for.  Also, more clarification on what departments can do and what requires helpdesk.",3,2,2,1,2,1,2,4,2,4,2,4,4,2,1,-99,42.5,-99
3/12/2024 9:47,3/12/2024 9:50,0,100,186,1,3/12/2024 9:50,email,EN,1,5,2,5,5,2,1,1,1,4,4,4,4,4,4,4,4,-99,4,4,4,4,4,4,4,4,4,-99,-99,4,4,4,4,4,4,4,4,-99,4,4,4,4,4,4,4,4,4,4,-99,3,3,3,3,4,3,3,3,2,2,2,3,3,2,1,4,42.5,-99
3/12/2024 9:38,3/12/2024 9:51,0,100,737,1,3/12/2024 9:51,email,EN,1,1,1,1,1,2,2,1,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,-99,-99,4,4,-99,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,-99,3,-99,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,57.5,-99
3/12/2024 9:30,3/12/2024 9:52,0,100,1360,1,3/12/2024 9:52,email,EN,1,1,1,1,1,2,1,-99,-99,-99,-99,-99,1,1,4,3,3,3,4,4,4,4,3,3,3,3,-99,-99,-99,-99,-99,-99,-99,-99,4,4,4,-99,4,4,4,4,4,-99,-99,4,-99,4,-99,2,1,2,1,1,1,2,1,1,2,1,2,2,1,1,3,-99,-99
3/12/2024 9:49,3/12/2024 9:54,0,100,307,1,3/12/2024 9:54,email,EN,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,2,4,4,1,-99,-99,-99,-99,-99,-99,-99,4,4,4,4,4,4,4,4,3,-99,3,4,-99,1,-99,2,2,2,1,1,1,1,1,2,2,2,2,2,3,1,3,57.5,-99
3/12/2024 9:52,3/12/2024 9:55,0,100,153,1,3/12/2024 9:55,email,EN,1,2,2,1,1,3,1,2,3,4,4,4,3,3,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,-99,3,2,2,2,3,2,3,2,2,2,2,2,2,2,1,1,47.5,-99
3/12/2024 9:32,3/12/2024 9:56,0,100,1425,1,3/12/2024 9:56,email,EN,1,4,3,5,2,3,2,-99,-99,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,4,4,1,-99,-99,4,1,1,4,2,1,2,4,1,2,1,2,3,3,1. Help Desk hours into evenings (some VT workers work in many times zones) 2: better selection/roll-out of software recognizing that we also create documents that must be shared with external constituents + more analytic database ,4,4,4,3,3,2,2,2,4,2,2,1,1,1,1,3,67.5,"Our use of software is not strategic, nor informed to suit the myriad of job descriptions that must use assigned technology even when not suited to specific roles."
3/12/2024 9:50,3/12/2024 10:01,0,100,678,1,3/12/2024 10:01,email,EN,2,2,2,5,4,3,2,3,4,4,4,4,2,4,4,4,4,3,4,4,4,3,2,2,4,4,4,2,2,3,4,4,-99,-99,4,4,4,1,4,4,4,4,1,-99,4,4,4,2,Bring phone service back. Or a better deal on helping me pay for my cell phone bill that I use to answer my office phone.  Bring in person training back. Gone are the days of classes with Pij.  Load new laptops so they're ready to go when assigned.,2,1,1,1,1,2,3,3,4,4,4,2,2,1,1,1,67.5,"We need better documentation of the instructions for using the new Drupal. When you don't use a software every day, it's easy to forget how to do things. Having a good training reference is imperative and we don't have it. "
3/12/2024 9:30,3/12/2024 10:02,0,100,1871,1,3/12/2024 10:02,email,EN,2,2,1,5,1,2,2,2,2,4,4,4,-99,-99,4,4,4,3,4,4,4,3,4,2,4,4,3,3,4,3,4,3,-99,-99,4,3,4,4,3,3,3,2,2,-99,2,3,3,3,"Better, consistent internet access.  Regardless if I work in person or remotely, & regardless of whether I use a LAN wired connection or use wireless, the internet access is always spottier in the afternoons.  Especially,w/Zoom video & phone calls!",3,2,2,2,3,1,2,1,2,3,1,2,3,3,1,3,57.5,"ISSS NEEDS A SECURE CRM/Case Management SYSTEM! We jerry-rig systems to do our jobs and that's really not efficient or secure.  Very sensitive info must be kept safe & secure for incoming employees and students at least 4 to 8 months BEFORE they come to Middlebury institution-wide.  We are required to maintain information for them for years after they end at Middlebury per government regulations.  When Oracle won't activate a new employee or re-activate a repeat hire that is returning more than year from last employed anymore than 60 days prior to the contract start date, we CANNOT use a Middlebury email to send them visa documentation they need in time for them to apply for a visa and get here.  It is the recommendation of ITS for security protocols we only use Midd emails for this purpose but we CANNOT and it's ridiculous.  And that's just ONE thing we struggle with.  If we had a decent CRM we could upload the docs in that system and provide the individuals secure access to that system to get the docs they need. It's disgusting for an institution of Middlebury's caliber and for the high percentage of international faculty/staff/students we work with annually that we don't have something like that already."
3/12/2024 9:53,3/12/2024 10:04,0,100,647,1,3/12/2024 10:04,email,EN,3,4,1,5,1,2,1,3,2,3,2,4,1,1,4,3,3,1,4,4,4,3,3,3,4,4,1,3,-99,4,4,4,-99,-99,3,4,4,-99,4,4,4,2,2,4,4,4,-99,2,-99,3,1,3,1,3,1,2,1,4,4,3,2,2,2,2,1,52.5,-99
3/11/2024 6:23,3/12/2024 10:09,0,100,99994,1,3/12/2024 10:09,email,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,57.5,-99
3/12/2024 10:05,3/12/2024 10:10,0,100,281,1,3/12/2024 10:10,email,EN,1,2,1,4,1,2,1,1,1,4,3,4,1,1,4,3,4,2,-99,4,4,3,2,-99,3,4,1,-99,-99,2,2,3,-99,-99,4,3,4,4,3,3,3,3,4,-99,3,4,-99,4,-99,3,2,3,1,3,1,2,2,2,3,1,3,3,2,1,3,52.5,-99
3/12/2024 10:04,3/12/2024 10:12,0,100,454,1,3/12/2024 10:12,email,EN,1,2,2,3,2,2,1,3,3,4,4,3,4,4,4,2,3,3,4,4,4,3,3,3,4,4,3,-99,-99,4,4,4,4,4,4,4,4,-99,4,4,4,4,4,4,4,4,4,4,-99,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,4,42.5,-99
3/12/2024 10:06,3/12/2024 10:12,0,100,366,1,3/12/2024 10:12,email,EN,1,2,2,3,1,2,5,-99,-99,3,3,3,-99,-99,4,3,4,4,4,4,4,4,3,3,3,4,-99,-99,-99,4,-99,4,-99,-99,4,4,-99,4,4,3,4,4,3,3,3,4,-99,2,-99,3,2,2,2,3,1,2,3,1,2,2,2,3,1,2,3,27.5,-99
